# id, task type, task name, period (ns), computation time (ns), priority (small is low)
# task type: 
#    public static int TASK_TYPE_UNKNOWN = 0;
#    public static int TASK_TYPE_SYS = 1;
#    public static int TASK_TYPE_APP = 2;
#    public static int TASK_TYPE_IDLE = 3;
#    public static int TASK_TYPE_HACK = 4;
@TaskList
0, 1, "IDLE", 0, 0, 0
1, 2, "APP1", 32000000, 9600000, 1
2, 2, "APP2", 20000000, 4300000, 2
3, 2, "APP3", 10000000, 1900000, 3

@SchedulerLog
0, 0, 3, "BEGIN"
1900000, 0, 2, "BEGIN"
6200000, 0, 1, "BEGIN"
10000000, 0, 3, "BEGIN"
11900000, 0, 1, "RESUME"
17700000, 0, 0, "IDLE"
20000000, 0, 3, "BEGIN"
21900000, 0, 2, "BEGIN"
26200000, 0, 0, "IDLE"
30000000, 0, 3, "BEGIN"
31900000, 0, 0, "IDLE"
32000000, 0, 1, "BEGIN"
40000000, 0, 3, "BEGIN"
41900000, 0, 2, "BEGIN"
46200000, 0, 1, "RESUME"
47800000, 0, 0, "IDLE"
50000000, 0, 3, "BEGIN"
51900000, 0, 0, "IDLE"
60000000, 0, 3, "BEGIN"
61900000, 0, 2, "BEGIN"
66200000, 0, 1, "BEGIN"
70000000, 0, 3, "BEGIN"
71900000, 0, 1, "RESUME"
77700000, 0, 0, "IDLE"
80000000, 0, 3, "BEGIN"
81900000, 0, 2, "BEGIN"
86200000, 0, 0, "IDLE"
90000000, 0, 3, "BEGIN"
91900000, 0, 0, "IDLE"
96000000, 0, 1, "BEGIN"
100000000, 0, 3, "BEGIN"
101900000, 0, 2, "BEGIN"
106200000, 0, 1, "RESUME"
110000000, 0, 3, "BEGIN"
111900000, 0, 1, "RESUME"
113700000, 0, 0, "IDLE"
120000000, 0, 3, "BEGIN"
121900000, 0, 2, "BEGIN"
126200000, 0, 0, "IDLE"
128000000, 0, 1, "BEGIN"
130000000, 0, 3, "BEGIN"
131900000, 0, 1, "RESUME"
139500000, 0, 0, "IDLE"
140000000, 0, 3, "BEGIN"
141900000, 0, 2, "BEGIN"
146200000, 0, 0, "IDLE"
150000000, 0, 3, "BEGIN"
151900000, 0, 0, "IDLE"
160000000, 0, 3, "BEGIN"
161900000, 0, 2, "BEGIN"
166200000, 0, 1, "BEGIN"
170000000, 0, 3, "BEGIN"
171900000, 0, 1, "RESUME"
177700000, 0, 0, "IDLE"
180000000, 0, 3, "BEGIN"
181900000, 0, 2, "BEGIN"
186200000, 0, 0, "IDLE"
190000000, 0, 3, "BEGIN"
191900000, 0, 0, "IDLE"
192000000, 0, 1, "BEGIN"
200000000, 0, 3, "BEGIN"
201900000, 0, 2, "BEGIN"
206200000, 0, 1, "RESUME"
207800000, 0, 0, "IDLE"
210000000, 0, 3, "BEGIN"
211900000, 0, 0, "IDLE"
220000000, 0, 3, "BEGIN"
221900000, 0, 2, "BEGIN"
226200000, 0, 1, "BEGIN"
230000000, 0, 3, "BEGIN"
231900000, 0, 1, "RESUME"
237700000, 0, 0, "IDLE"
240000000, 0, 3, "BEGIN"
241900000, 0, 2, "BEGIN"
246200000, 0, 0, "IDLE"
250000000, 0, 3, "BEGIN"
251900000, 0, 0, "IDLE"
256000000, 0, 1, "BEGIN"
260000000, 0, 3, "BEGIN"
261900000, 0, 2, "BEGIN"
266200000, 0, 1, "RESUME"
270000000, 0, 3, "BEGIN"
271900000, 0, 1, "RESUME"
273700000, 0, 0, "IDLE"
280000000, 0, 3, "BEGIN"
281900000, 0, 2, "BEGIN"
286200000, 0, 0, "IDLE"
288000000, 0, 1, "BEGIN"
290000000, 0, 3, "BEGIN"
291900000, 0, 1, "RESUME"
299500000, 0, 0, "IDLE"
300000000, 0, 3, "BEGIN"
301900000, 0, 2, "BEGIN"
306200000, 0, 0, "IDLE"
310000000, 0, 3, "BEGIN"
311900000, 0, 0, "IDLE"
320000000, 0, 3, "BEGIN"
321900000, 0, 2, "BEGIN"
326200000, 0, 1, "BEGIN"
330000000, 0, 3, "BEGIN"
331900000, 0, 1, "RESUME"
337700000, 0, 0, "IDLE"
340000000, 0, 3, "BEGIN"
341900000, 0, 2, "BEGIN"
346200000, 0, 0, "IDLE"
350000000, 0, 3, "BEGIN"
351900000, 0, 0, "IDLE"
352000000, 0, 1, "BEGIN"
360000000, 0, 3, "BEGIN"
361900000, 0, 2, "BEGIN"
366200000, 0, 1, "RESUME"
367800000, 0, 0, "IDLE"
370000000, 0, 3, "BEGIN"
371900000, 0, 0, "IDLE"
380000000, 0, 3, "BEGIN"
381900000, 0, 2, "BEGIN"
386200000, 0, 1, "BEGIN"
390000000, 0, 3, "BEGIN"
391900000, 0, 1, "RESUME"
397700000, 0, 0, "IDLE"
400000000, 0, 3, "BEGIN"
401900000, 0, 2, "BEGIN"
406200000, 0, 0, "IDLE"
410000000, 0, 3, "BEGIN"
411900000, 0, 0, "IDLE"
416000000, 0, 1, "BEGIN"
420000000, 0, 3, "BEGIN"
421900000, 0, 2, "BEGIN"
426200000, 0, 1, "RESUME"
430000000, 0, 3, "BEGIN"
431900000, 0, 1, "RESUME"
433700000, 0, 0, "IDLE"
440000000, 0, 3, "BEGIN"
441900000, 0, 2, "BEGIN"
446200000, 0, 0, "IDLE"
448000000, 0, 1, "BEGIN"
450000000, 0, 3, "BEGIN"
451900000, 0, 1, "RESUME"
459500000, 0, 0, "IDLE"
460000000, 0, 3, "BEGIN"
461900000, 0, 2, "BEGIN"
466200000, 0, 0, "IDLE"
470000000, 0, 3, "BEGIN"
471900000, 0, 0, "IDLE"
480000000, 0, 3, "BEGIN"
481900000, 0, 2, "BEGIN"
486200000, 0, 1, "BEGIN"
490000000, 0, 3, "BEGIN"
491900000, 0, 1, "RESUME"
497700000, 0, 0, "IDLE"
500000000, 0, 3, "BEGIN"
501900000, 0, 2, "BEGIN"
506200000, 0, 0, "IDLE"
510000000, 0, 3, "BEGIN"
511900000, 0, 0, "IDLE"
512000000, 0, 1, "BEGIN"
520000000, 0, 3, "BEGIN"
521900000, 0, 2, "BEGIN"
526200000, 0, 1, "RESUME"
527800000, 0, 0, "IDLE"
530000000, 0, 3, "BEGIN"
531900000, 0, 0, "IDLE"
540000000, 0, 3, "BEGIN"
541900000, 0, 2, "BEGIN"
546200000, 0, 1, "BEGIN"
550000000, 0, 3, "BEGIN"
551900000, 0, 1, "RESUME"
557700000, 0, 0, "IDLE"
560000000, 0, 3, "BEGIN"
561900000, 0, 2, "BEGIN"
566200000, 0, 0, "IDLE"
570000000, 0, 3, "BEGIN"
571900000, 0, 0, "IDLE"
576000000, 0, 1, "BEGIN"
580000000, 0, 3, "BEGIN"
581900000, 0, 2, "BEGIN"
586200000, 0, 1, "RESUME"
590000000, 0, 3, "BEGIN"
591900000, 0, 1, "RESUME"
593700000, 0, 0, "IDLE"
600000000, 0, 3, "BEGIN"
601900000, 0, 2, "BEGIN"
606200000, 0, 0, "IDLE"
608000000, 0, 1, "BEGIN"
610000000, 0, 3, "BEGIN"
611900000, 0, 1, "RESUME"
619500000, 0, 0, "IDLE"
620000000, 0, 3, "BEGIN"
621900000, 0, 2, "BEGIN"
626200000, 0, 0, "IDLE"
630000000, 0, 3, "BEGIN"
631900000, 0, 0, "IDLE"
640000000, 0, 3, "BEGIN"
641900000, 0, 2, "BEGIN"
646200000, 0, 1, "BEGIN"
650000000, 0, 3, "BEGIN"
651900000, 0, 1, "RESUME"
657700000, 0, 0, "IDLE"
660000000, 0, 3, "BEGIN"
661900000, 0, 2, "BEGIN"
666200000, 0, 0, "IDLE"
670000000, 0, 3, "BEGIN"
671900000, 0, 0, "IDLE"
672000000, 0, 1, "BEGIN"
680000000, 0, 3, "BEGIN"
681900000, 0, 2, "BEGIN"
686200000, 0, 1, "RESUME"
687800000, 0, 0, "IDLE"
690000000, 0, 3, "BEGIN"
691900000, 0, 0, "IDLE"
700000000, 0, 3, "BEGIN"
701900000, 0, 2, "BEGIN"
706200000, 0, 1, "BEGIN"
710000000, 0, 3, "BEGIN"
711900000, 0, 1, "RESUME"
717700000, 0, 0, "IDLE"
720000000, 0, 3, "BEGIN"
721900000, 0, 2, "BEGIN"
726200000, 0, 0, "IDLE"
730000000, 0, 3, "BEGIN"
731900000, 0, 0, "IDLE"
736000000, 0, 1, "BEGIN"
740000000, 0, 3, "BEGIN"
741900000, 0, 2, "BEGIN"
746200000, 0, 1, "RESUME"
750000000, 0, 3, "BEGIN"
751900000, 0, 1, "RESUME"
753700000, 0, 0, "IDLE"
760000000, 0, 3, "BEGIN"
761900000, 0, 2, "BEGIN"
766200000, 0, 0, "IDLE"
768000000, 0, 1, "BEGIN"
770000000, 0, 3, "BEGIN"
771900000, 0, 1, "RESUME"
779500000, 0, 0, "IDLE"
780000000, 0, 3, "BEGIN"
781900000, 0, 2, "BEGIN"
786200000, 0, 0, "IDLE"
790000000, 0, 3, "BEGIN"
791900000, 0, 0, "IDLE"
800000000, 0, 3, "BEGIN"
801900000, 0, 2, "BEGIN"
806200000, 0, 1, "BEGIN"
810000000, 0, 3, "BEGIN"
811900000, 0, 1, "RESUME"
817700000, 0, 0, "IDLE"
820000000, 0, 3, "BEGIN"
821900000, 0, 2, "BEGIN"
826200000, 0, 0, "IDLE"
830000000, 0, 3, "BEGIN"
831900000, 0, 0, "IDLE"
832000000, 0, 1, "BEGIN"
840000000, 0, 3, "BEGIN"
841900000, 0, 2, "BEGIN"
846200000, 0, 1, "RESUME"
847800000, 0, 0, "IDLE"
850000000, 0, 3, "BEGIN"
851900000, 0, 0, "IDLE"
860000000, 0, 3, "BEGIN"
861900000, 0, 2, "BEGIN"
866200000, 0, 1, "BEGIN"
870000000, 0, 3, "BEGIN"
871900000, 0, 1, "RESUME"
877700000, 0, 0, "IDLE"
880000000, 0, 3, "BEGIN"
881900000, 0, 2, "BEGIN"
886200000, 0, 0, "IDLE"
890000000, 0, 3, "BEGIN"
891900000, 0, 0, "IDLE"
896000000, 0, 1, "BEGIN"
900000000, 0, 3, "BEGIN"
901900000, 0, 2, "BEGIN"
906200000, 0, 1, "RESUME"
910000000, 0, 3, "BEGIN"
911900000, 0, 1, "RESUME"
913700000, 0, 0, "IDLE"
920000000, 0, 3, "BEGIN"
921900000, 0, 2, "BEGIN"
926200000, 0, 0, "IDLE"
928000000, 0, 1, "BEGIN"
930000000, 0, 3, "BEGIN"
931900000, 0, 1, "RESUME"
939500000, 0, 0, "IDLE"
940000000, 0, 3, "BEGIN"
941900000, 0, 2, "BEGIN"
946200000, 0, 0, "IDLE"
950000000, 0, 3, "BEGIN"
951900000, 0, 0, "IDLE"
960000000, 0, 3, "BEGIN"
961900000, 0, 2, "BEGIN"
966200000, 0, 1, "BEGIN"
970000000, 0, 3, "BEGIN"
971900000, 0, 1, "RESUME"
977700000, 0, 0, "IDLE"
980000000, 0, 3, "BEGIN"
981900000, 0, 2, "BEGIN"
986200000, 0, 0, "IDLE"
990000000, 0, 3, "BEGIN"
991900000, 0, 0, "IDLE"
992000000, 0, 1, "BEGIN"
